title,sku_id,Variant_id,Variant,category,sub_category
Capsicum,5bd323493cd51519e9354074,5bd323493cd51519e9354075,500 Gms,Fresh Vegetables,Cucumber & Capsicum
Nissin Veggi Manchow Spicy Vegetable Flavoured Cup Noodles,5bf85869269a0f1dd3c37ccc,5bf85869269a0f1dd3c37ccd,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Harvest Gold Plain Bread,5c62cc348486c24bbac3a8f4,5c62cc348486c24bbac3a8f5,350 Gms,Breakfast & Dairy,Bread & Buns
Sponge Gourd,5bd323493cd51519e93540e3,5c2325ac66af1577819dac7e,1 Kg,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Marlboro Double Switch,5ec370e6cc8e66769b6514a7,5ec370e6cc8e66769b6514a9,Pack of 20,Paan,Others
Nescafe Classic Coffee Pack,5bd2cefb73cdab71358769ad,5bd2cefb73cdab71358769ae,50 Gms,Beverages,Coffee
Daawat Super Basmati Rice Offer Pack,5ccad57813f1917fbe4d7376,5ccad57813f1917fbe4d7378,1 Kg,Provisions,Rice & Grains
Chikoo,5d2c2b729e1975027f936d9c,5e282d406d925b5346962eb0,6 Pcs,Fresh Fruits,"Banana, Guava, Sapota"
Naga Sooji,5cae072a850c55677a212bc2,5cae072a850c55677a212bc3,1 Kg,Provisions,Pulses
QwickBites Cheese Popcorn,5e7c51f6ae97c442df2c4522,5e7c51f6ae97c442df2c4523,30 Gms,Snacks & Frozen Food,Chips & Crisps
Cadbury Gems,5bc87ae10d298a283c2970ce,5bc87ae10d298a283c2970d0,23.06 Gms,Chocolates & Ice-Cream,Bar Chocolates
Pudhina,5c752ba35c7bd457068c80cb,5c752ba35c7bd457068c80cc,1 Bunch,Fresh Herbs and Seasoning,Indian Herbs
Xotik Jeeru Jeera Masala Drink,5ccad85f13f1917fbe4d86bb,5d10ea6ec9e8386c3c528753,300 Ml,Beverages,Flavoured Refreshments
Green Capsicum,5eaab2ef26231127095a1485,5eb3dac02623112709634e9c,250 Gms,Fresh Vegetables,Cucumber & Capsicum
Kwality Whole Wheat Bread,5d529e1147ddec28eccb3975,5d529e1147ddec28eccb3976,400 Gms,Breakfast & Dairy,Bread & Buns
Wibs Browny Bread,5d529e1147ddec28eccb397b,5d529e1147ddec28eccb397c,400 Gms,Breakfast & Dairy,Bread & Buns
Daily Fresh Poultry Eggs,5cab57e4bd7685274d7edbc1,5cab57e4bd7685274d7edbc2,30 Eggs,Breakfast & Dairy,Egg
Wai Wai 123 Chicken Noodles,5c021de829a128442cdc35b3,5c021de829a128442cdc35b4,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Tropicana Pomegranate Delight Juice Tetra Pack,5bd2cefb73cdab71358777ec,5bffffaff07b8356278c0e57,1 Ltr,Beverages,Fruit Juice & Drinks
Maggi 2 Minutes Masala Noodles,5bfe623d726eb61f4312a5f1,5bfe623d726eb61f4312a5f2,600 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Aavin Curd Pouch,5c10fcff66f5461aad742a9f,5ea26ad3f58e31296ac9f5ea,500 Ml,Breakfast & Dairy,Dairy
Nilgiris Premium Maida Flour,5c1012f866f5461aad2b2af9,5c1012f866f5461aad2b2afb,500 Gms,Provisions,Atta & Flour
Amul Kool Kesar Flavoured Milk,5ddccd350543b456927767c9,5ddccd350543b456927767ca,180 Ml,Dairy & Eggs,Flavoured Milk
Aashirvaad Atta,5d27178a9e1975027f8ea69a,5d27178a9e1975027f8ea69b,5 Kgs,Provisions,Atta & Flour
Groundnuts,5c135ae66994164bc9f7fdc0,5c135ae66994164bc9f7fdc2,500 Gms,Provisions,Pulses
Punjab Sind Premium Malai Paneer,5ddf8eaebf5f842c2d343ef3,5ddf8eaebf5f842c2d343ef4,200 Gms,Breakfast & Dairy,Dairy
Vim Power Of 100 Lemon Liquid Dishwash,5bf85868269a0f1dd3c37433,5c052a50ec065c6ab669fc42,500 Ml,Cleaning & Household,Dishwash
Milky Mist Cheese Cubes,5c53193d46b876344806f038,5c53193d46b876344806f039,200 Gms,Breakfast & Dairy,Dairy
Bakery Pav,5d5ff56f4fce012c1d04a1a0,5d5ff56f4fce012c1d04a1a1,1 Pack,Breakfast & Dairy,Bread & Buns
India Gate Classic Basmati Rice,5bc87ae20d298a283c297894,5bc87ae20d298a283c297895,1 Kg,Provisions,Rice & Grains
Nandini Good Life Milk Tetra Pack,5c1b64e09d3aca4aa32cc35e,5c1b64e09d3aca4aa32cc35f,500 Ml,Best Sellers,Others
Haldiram's Soya Stick,5c0562ceaead9d72d28f7ab3,5c0562ceaead9d72d28f7ab4,150 Gms,Snacks & Frozen Food,Snacks
Maggi Masala Cup Noodles,5bf85868269a0f1dd3c3756c,5bf85868269a0f1dd3c3756d,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Marlboro Gold Advance,5c98c6bb082678760248f1e7,5c98c6bb082678760248f1e8,Pack of 20,Paan,Others
English Cucumber,5bffa3317978096c909f6509,5bffa3317978096c909f650a,500 Gms,Fresh Vegetables,Cucumber & Capsicum
Haldiram Moong Dal,5bf85869269a0f1dd3c37ee5,5bf85869269a0f1dd3c37ee6,400 Gms,Snacks & Frozen Food,Snacks
Britannia Vita Marie Gold Biscuit,5bc87ae10d298a283c29702c,5bc87ae10d298a283c29702e,75 Gms,Snacks & Frozen Food,Biscuit & Cookies
Guava,5d3fe24447ddec28ec5550f0,5d3fe24447ddec28ec5550f1,1 Kg,Fresh Fruits,"Banana, Guava, Sapota"
Marlboro Clove,5c101d5e66f5461aad4cff80,5c101d5e66f5461aad4cff81,Pack of 10,Paan,Others
Bingo Mad Angels Masala Chips,5bdc71036cb2d102bff8078f,5c0909560ac44c06a6d1e299,90 Gms,Snacks & Frozen Food,Chips & Crisps
Cadbury Dairy Milk Fruit And Nut Chocolate,5bc87ae10d298a283c29709d,5bfbb76f7f2d4634fed2c125,80 Gms,Chocolates & Ice-Cream,Bar Chocolates
Tata Sampann Salt,5d76270e4bf1844dbc4eca4b,5d76270e4bf1844dbc4eca4c,1 Kg,Provisions,"Salt, Sugar & Jaggery"
Maaza Mango Juice,5bf85867269a0f1dd3c3714a,5cadec48850c55677a1fed19,1.5 Ltrs,Beverages,Fruit Juice & Drinks
Sweet Potato,5c0e70078d92d07fdfc2485f,5c0e70078d92d07fdfc24862,250 Gms,Fresh Vegetables,"Potatoes, Onions, Tomatoes"
Grb Ghee Bottle,5c021de829a128442cdc3243,5c4f25e5c838db50a1ba2071,200Ml,Provisions,Oils & Ghee
Haldirams Nagpur Punjabi Tadka,5c021de829a128442cdc38a5,5c021de829a128442cdc38a6,150 Gms,Snacks & Frozen Food,Snacks
Parsley,5cefd267497d855ddac204a5,5d6e093e4fce012c1d0fe2e7,Whole Bunch,Fresh Herbs and Seasoning,International Herbs
Manna Soya Nuggets,5bc87ae20d298a283c297b28,5bc87ae20d298a283c297b29,200 Gms,Breakfast & Dairy,"Cereals, Oats & Muesli"
Gowardhan Dahi,5d76270f4bf1844dbc4ecaba,5d76270f4bf1844dbc4ecabb,400 Gms,Breakfast & Dairy,Dairy
Haldirams Namkeen Bhujia Sev,5bd2cefa73cdab7135875dc9,5cb5b22b6b9a12529f044189,350 Gms,Snacks & Frozen Food,Snacks
Apple Royal Gala,5c35dbf1b1e6c12dfdc86725,5d4a7c5747ddec28ecc40d99,4 Pcs,Fresh Fruits,"Apples, Pears, Plums"
Bru Instant Coffee Pack,5bd2cef973cdab713587525a,5bd2cef973cdab713587525c,50 Gms,Beverages,Coffee
Chings Schezwan Noodles,5bc87ae10d298a283c297166,5c052a4fec065c6ab669f8b1,240 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Spring Onion,5c6e89c9019ca52990db5b21,5c6e89c9019ca52990db5b22,1 Bunch,Greens,Others
Chings Red Chilli Sauce,5bc87ae10d298a283c297160,5bc87ae10d298a283c297162,200 Gms,Condiments,"Sauces, Spreads & Dips"
Everest Sambhar Masala,5bc87ae10d298a283c297507,5bc87ae10d298a283c297509,50 Gms,Provisions,Masala & Spices
Real Cranberry Juice,5bd2cefb73cdab7135877081,5bd2cefb73cdab7135877082,1 Ltr,Beverages,Fruit Juice & Drinks
Britannia Vita Marie Gold Biscuit,5bc87ae10d298a283c29702c,5c277dc3f7e98871f401e32d,150 Gms,Snacks & Frozen Food,Biscuit & Cookies
Epigamia Blueberry Greek Yogurt,5c6d5ecda6ad42274c520c8b,5c6d5ecda6ad42274c520c8c,90 Gms,Breakfast & Dairy,Dairy
Fresh Cluster Beans,5c28381bf7e98871f42dc192,5c6a8fea8fb99d10121ddeeb,500 Gms,Fresh Vegetables,Cut & Packed Vegetables
Act II Jalapeno Nachoz,5bc87ae10d298a283c296d83,5bc87ae10d298a283c296d85,60 Gms,Snacks & Frozen Food,Chips & Crisps
Cadbury Dairy Milk Chocolate,5bc87ae10d298a283c29708b,5bc87ae10d298a283c29708e,38 Gms,Chocolates & Ice-Cream,Bar Chocolates
Cadbury Fuse Chocolate,5bc87ae10d298a283c2970cb,5bc87ae10d298a283c2970cc,45 Gms,Chocolates & Ice-Cream,Bar Chocolates
Hersheys Chocolate Milk Shake,5bd2cefa73cdab7135875eea,5bd2cefa73cdab7135875eeb,200 Ml,Beverages,Milk Shakes
Elaichi Banana,5c35dbf1b1e6c12dfdc86727,5c6a84e28fb99d10120fdc6a,500 Gms,Fresh Fruits,"Banana, Guava, Sapota"
Everest Tikhalal Chilli Powder,5bc87ae10d298a283c297514,5bf3ff4c6a2c837cd182f8d4,200 Gms,Provisions,Masala & Spices
Sprite Pet Bottle,5bd2cefb73cdab7135877427,5bd2cefb73cdab713587742a,250 Ml,Beverages,Soft Drinks
Channa Dal,5c135c2b6994164bc9fce0dd,5c135c2b6994164bc9fce0de,1 Kg,Provisions,Pulses
Everest Kitchen King Masala,5bc87ae10d298a283c2974f1,5bc87ae10d298a283c2974f2,50 Gms,Provisions,Masala & Spices
Cucumber White,5c6e8df1019ca52990de256f,5c6e8df1019ca52990de2572,250 Gms,Fresh Vegetables,Cucumber & Capsicum
Kwality Walls Butterscotch Ice cream,5bf85868269a0f1dd3c375cf,5bf85868269a0f1dd3c375d0,700 Ml,Chocolates & Ice-Cream,Ice Cream & Popsicle
Nandini Standard Milk,5bc87ae20d298a283c297c84,5c815d1954a6a06367ca3efe,1 Ltr,Best Sellers,Others
Amul Garlic & Herbs Butter,5bf85868269a0f1dd3c37572,5bf85868269a0f1dd3c37573,100 Gms,Breakfast & Dairy,Dairy
Cadbury Oreo Vanilla Cream Biscuit,5bc87ae10d298a283c2970e5,5bc87ae10d298a283c2970e7,120 Gms,Best Sellers,Others
Britannia Pineapple Plunge Barcake,5bf85867269a0f1dd3c36cd5,5bf85867269a0f1dd3c36cd6,60 Gms,Snacks & Frozen Food,Snacks
Kollam Steam Rice,5c135ae66994164bc9f7fde2,5c135ae66994164bc9f7fde3,1 Kg,Provisions,Rice & Grains
KPN Super Premium Raw Rice,5cae072a850c55677a212c09,5cae072a850c55677a212c0b,1 Kg,Provisions,Rice & Grains
kwality wall's Magnum Brownie Ice Cream,5c0562ceaead9d72d28f7ca2,5c0562ceaead9d72d28f7ca3,70 Gms,Chocolates & Ice-Cream,Ice Cream & Popsicle
Maggi 2 Minute Masala Noodles,5c6d5ecea6ad42274c520d3e,5c6d5ecea6ad42274c520d3f,420 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
KPN Multi Grain Bread,5cae072a850c55677a212a92,5cae072a850c55677a212a93,450 Gms,Breakfast & Dairy,Bread & Buns
Haldirams Rasgulla,5c021de829a128442cdc3261,5c021de829a128442cdc3263,500 Gms,Snacks & Frozen Food,Snacks
Shengdana,5d161a14fd74cb140bb99b8d,5d161a14fd74cb140bb99b8e,1 Kg,Provisions,Pulses
Amul Cheese Cubes,5bc87ae10d298a283c296e2c,5c3f6b867d95600ff27b9322,8 Pcs,Breakfast & Dairy,Dairy
Tropicana Guava Delight Juice,5d020465b70a4f43ad575a6b,5d3aa09f47ddec28ec51017c,1 Ltr,Beverages,Fruit Juice & Drinks
Lighter,5dcc280b2a76f90e0507498b,5dcc280b2a76f90e0507498c,1 Pc,Paan,Others
Pagarkai,5d2c2b729e1975027f936d27,5d2c2b729e1975027f936d29,500 Gms,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Harvest Gold Multigrain Bread,5c0e13558d92d07fdff29466,5c0e13558d92d07fdff29467,450 Gms,Breakfast & Dairy,Bread & Buns
Britannia Little Hearts,5c282c2ff7e98871f4f8bc39,5cd40f1d721d094d9eec3fff,75 Gms,Snacks & Frozen Food,Biscuit & Cookies
Budhani Bros Plain Potato Wafers,5ca501ebfc69b6768dda8462,5ca501ebfc69b6768dda8463,175 Gms,Snacks & Frozen Food,Chips & Crisps
Indian Apple,5d39597247ddec28ec4f8b30,5d39597247ddec28ec4f8b31,1 Kg,Fresh Fruits,"Apples, Pears, Plums"
Chings Dark Soy Sauce,5bc87ae10d298a283c29714f,5bc87ae10d298a283c297151,200 Gms,Condiments,"Sauces, Spreads & Dips"
Garbage Bag Medium,5cf62b3768a10a796d93eeed,5cf62b3768a10a796d93eeee,30 Pcs,Cleaning & Household,Disposable
Haldiram Moong Dal,5bf85869269a0f1dd3c37ee5,5bf85869269a0f1dd3c37ee7,200 Gms,Snacks & Frozen Food,Snacks
Cucumber White,5c6e8df1019ca52990de256f,5c6e8df1019ca52990de2570,1 kg,Fresh Vegetables,Cucumber & Capsicum
Chings Dark Soy Sauce,5bc87ae10d298a283c29714f,5bc87ae10d298a283c297150,750 Gms,Condiments,"Sauces, Spreads & Dips"
Britannia Rusk,5c754cb85c7bd45706917772,5c754cb85c7bd45706917773,200 Gms,Snacks & Frozen Food,Biscuit & Cookies
Small Brinjal,5c235baa053cdb286aaa8238,5c235baa053cdb286aaa823b,250 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Tropicana Slice Juice,5bf85867269a0f1dd3c3717b,5bf85867269a0f1dd3c3717d,600 Ml,Beverages,Fruit Juice & Drinks
Nandini Good Life Toned Milk,5be597d0fee8706dda0ba929,5be597d0fee8706dda0ba92b,500 Ml,Best Sellers,Others
Lays Maxx Macho Chilli Chips,5bf85869269a0f1dd3c37e09,5bf85869269a0f1dd3c37e0a,57 Gms,Snacks & Frozen Food,Chips & Crisps
Green Moong Dal,5c135ae66994164bc9f7fdb7,5c24d8c0f63f201f55ac19f9,1 Kg,Provisions,Pulses
Tropicana Guava Nectar Tetra Pack,5bd2cefb73cdab71358777db,5bd2cefb73cdab71358777dc,1 Ltr,Beverages,Fruit Juice & Drinks
Amul Cheese Chiplets,5bd2cef973cdab7135874e9c,5bd2cef973cdab7135874e9e,200 Gms,Breakfast & Dairy,Dairy
Cabbage,5bd323493cd51519e935406e,5bd323493cd51519e935406f,1 Kg,Fresh Vegetables,"Cabbage, Cauliflower, Broccoli"
Maggi Masala Noodles,5bd2cefa73cdab7135876598,5bf406506a2c837cd182fcf1,420 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Mother Dairy Ultimate Dahi Cup,5c0e15b58d92d07fdffe0f41,5c0e15b58d92d07fdffe0f42,400 Gms,Breakfast & Dairy,Dairy
Sapota,5c0e79108d92d07fdfd9df5f,5c6e8b1d019ca52990dc6cd0,250 Gms,Fresh Fruits,"Banana, Guava, Sapota"
Aashirvaad Multigrain Atta,5c029b4e08e0144a1a409b3c,5c029b4e08e0144a1a409b3d,5 Kg,Provisions,Atta & Flour
Gold Flake Lights,5c101d5e66f5461aad4cff72,5d0cb715c9e8386c3c508e37,Pack of 20,Paan,Others
Corn Flour,5c135ae66994164bc9f7fd8f,5dd23807783484278f1546aa,100 Gms,Provisions,Atta & Flour
Cornitos Tomato Mexicana Flavour Nachos Crisps,5bd2cef973cdab7135875594,5bd2cef973cdab7135875596,60 Gms,Snacks & Frozen Food,Chips & Crisps
Baby Corn,5bd323493cd51519e9354056,5d28561a9e1975027f900aa7,100 Gms,Fresh Vegetables,"Peas, Corn, Mushrooms"
ID Fresh Fresh Chapati,5ced989f497d855ddabdca74,5ced989f497d855ddabdca75,390 Gms,Instant Foods & Ready To Eat,Ready to Eat
Red Capsicum,5bffa3317978096c909f646b,5bffa3317978096c909f646c,500 Gms,Fresh Vegetables,Cucumber & Capsicum
Green Apple,5caf1255de0f3b0443a7e422,5caf1255de0f3b0443a7e423,1 Kg,Fresh Fruits,"Apples, Pears, Plums"
Harvest Gold Sweet Buns,5bf85867269a0f1dd3c36cc1,5bf85867269a0f1dd3c36cc2,160 Gms,Breakfast & Dairy,Bread & Buns
Surf Excel Easywash Detergent Powder,5be2940148e1c43d79561c94,5bffffb0f07b8356278c14a6,500 Gms,Cleaning & Household,Detergent
Act II Butter Delight Popcorn,5bc87ae10d298a283c296d67,5bc87ae10d298a283c296d69,59 Gms,Snacks & Frozen Food,Popcorn
Kurkure Masala Munch,5c6d5ecea6ad42274c520cfe,5c6d5ecea6ad42274c520cff,100 Gms,Snacks & Frozen Food,Chips & Crisps
TATA Tea Premium,5bf85868269a0f1dd3c379e4,5bffffb2f07b8356278c265f,250 Gms,Beverages,Tea
Amul Gold Full Cream Milk,5e53b9ba3499150ed0ccd51b,5e53b9ba3499150ed0ccd51c,500 Ml,Dairy & Eggs,Milk
Classic Ultra Milds,5ec370e6cc8e66769b6514c7,5ec370e6cc8e66769b6514c9,Pack of 20,Paan,Others
Lays Hot n Sweet Chilli Potato Chips,5c1b64e09d3aca4aa32cc36c,5c518b6d8151211a7f00f3d0,60 Gms,Best Sellers,Others
Britannia Nutrichoice Digestives 5 Grain Biscuit,5bc87ae10d298a283c296fe9,5bc87ae10d298a283c296fea,100 Gms,Snacks & Frozen Food,Biscuit & Cookies
Cadbury Dairy Milk Silk Oreo Chocolate,5bc87ae10d298a283c2970c2,5bc87ae10d298a283c2970c3,130 Gms,Chocolates & Ice-Cream,Bar Chocolates
Fresh Paneer,5dba9633a815fb646eab4914,5dba9633a815fb646eab4917,250 Gms,Breakfast & Dairy,Dairy
Milky Mist Farm Fresh Curd Tub,5e26df2c6d925b534694808a,5e26df2c6d925b534694808b,400 Gms,Breakfast & Dairy,Dairy
Amul Toned Milk,5c1b6f759d3aca4aa32cc46f,5c31129d870efa7d31a05a00,1 Ltr,Best Sellers,Others
Arbi - Colocasia,5d3fe24447ddec28ec5550c5,5d3fe24447ddec28ec5550c6,1 Kg,Fresh Vegetables,Root Vegetables
Black Salt,5c135ae66994164bc9f7fd63,5c135ae66994164bc9f7fd64,100 Gms,Provisions,"Salt, Sugar & Jaggery"
Britannia Brown Bread,5ea1bd6fa4dc6c2f8f7ca6dc,5ea1bd6fa4dc6c2f8f7ca6dd,450 Gms,Breakfast & Dairy,Bread & Buns
Karachi Bakery Cashew Biscuits,5c77d29c004a9e6c32e6c49d,5c94d05619f24c1bbda75251,400 Gms,Snacks & Frozen Food,Biscuit & Cookies
Mango Kairi (Raw),5ca4e300fc69b6768dda815c,5ca4e300fc69b6768dda815f,250 Gms,Fresh Fruits,Mangoes
Grb Ghee Bottle,5c021de829a128442cdc3243,5c4f25e5c838db50a1ba2070,500Ml,Provisions,Oils & Ghee
Green Cucumber,5c28381bf7e98871f42dc222,5c6aa3d48fb99d10122328ff,500 Gms,Fresh Vegetables,Cut & Packed Vegetables
Shengdana,5d161a14fd74cb140bb99b8d,5d161a14fd74cb140bb99b8f,500 Gms,Provisions,Pulses
Brooke Bond 3 Roses Tea Powder,5be591cb3832916b18314f73,5bfbb76f7f2d4634fed2c208,250 Gms,Beverages,Tea
Britannia Multi Grain Bread,5ea1bd6fa4dc6c2f8f7ca6b0,5ea1bd6fa4dc6c2f8f7ca6b1,400 Gms,Breakfast & Dairy,Bread & Buns
Id Natural Paneer,5c533e5946b87634485a9150,5c533e5946b87634485a9151,200 Gms,Breakfast & Dairy,Dairy
Real Mango Juice,5bd2cefb73cdab713587708f,5bd2cefb73cdab7135877090,1 Ltr,Beverages,Fruit Juice & Drinks
Bottle Gourd,5bd323493cd51519e9354062,5d6e09454fce012c1d0ff16f,1 Pc,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Marlboro Lights/White,5ec370e6cc8e66769b6514ad,5ec370e6cc8e66769b6514af,Pack of 20,Paan,Others
Nilgiri's Toned Milk,5c8021eb74cf3c4c87268d43,5c8021eb74cf3c4c87268d45,500 Ml,Breakfast & Dairy,Milk
Peeled Sweet Corn,5d0cd3f4c9e8386c3c50f2ea,5d0cd3f4c9e8386c3c50f2eb,200 Gms,Fresh Vegetables,"Peas, Corn, Mushrooms"
Avarakkai,5d2c2b719e1975027f936d01,5d2c2b719e1975027f936d03,250 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Cadbury 5 Star Bar,5be2940148e1c43d79561c29,5be2940148e1c43d79561c2a,22.4 Gms,Chocolates & Ice-Cream,Bar Chocolates
KurKure Masala Munch Chips,5bf85869269a0f1dd3c37dfc,5bf85869269a0f1dd3c37dfd,100 Gms,Snacks & Frozen Food,Chips & Crisps
Local English Carrots,5c35dbf1b1e6c12dfdc86731,5c6aa3d48fb99d101223294b,500 Gms,Fresh Vegetables,Root Vegetables
Flat Beans,5c80d9cad8b2f755a2d43f8f,5c80d9cad8b2f755a2d43f91,500 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Kellogg's Crunchy Fruit And Nut Muesli,5bc87ae20d298a283c29791f,5bc87ae20d298a283c297920,500 Gms,Breakfast & Dairy,"Cereals, Oats & Muesli"
Cavins  Chocolate Milkshake,5c282c2ff7e98871f4f8bc68,5c282c2ff7e98871f4f8bc69,200 Ml,Beverages,Milk Shakes
Fresh Drumstick,5c28381bf7e98871f42dc262,5e82ddebe8958f2ee8d439c9,2 Pcs,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Limca Pet Bottle,5be5929d37e1f76bb35baef9,5be5929d37e1f76bb35baefb,750 Ml,Beverages,Soft Drinks
Schweppes Ginger Ale Can,5c62cc348486c24bbac3a95b,5c62cc348486c24bbac3a95c,300 Ml,Beverages,Flavoured Refreshments
Mother Dairy Dahi - Ultimate Rich and Delicious,5bf85868269a0f1dd3c3758a,5ca1d1f4a827f26f071f7c8c,400 Gms,Breakfast & Dairy,Dairy
Orange Carrot,5cefd0a7497d855ddac20188,5cefd0a7497d855ddac2018a,500 Gms,Fresh Vegetables,Cut & Packed Vegetables
Top Ramen Curry Veg Noodles,5be58f89a23c6a67d4bdaee1,5be58f89a23c6a67d4bdaee3,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Fresh Green Zucchini,5c264106bbc7ac725f513959,5c264106bbc7ac725f51395b,500 Gms,Fresh Vegetables,Cucumber & Capsicum
Lays Chile Limon Flavoured Potato Chips,5cb5beaf28b53353f3c48bf8,5cc82f2213f1917fbe4b8fdd,52 Gms,Snacks & Frozen Food,Chips & Crisps
Kwality Walls Cornetto - Double Chocolate Ice Cream,5c6d5ecea6ad42274c520d02,5c6d5ecea6ad42274c520d03,115 Ml,Chocolates & Ice-Cream,Ice Cream & Popsicle
Parsley,5cefd267497d855ddac204a5,5d6e093e4fce012c1d0fe2e9,Each,Fresh Herbs and Seasoning,International Herbs
Nescafe Chilled Coffee Latte,5bf85868269a0f1dd3c375b2,5bf85868269a0f1dd3c375b3,180 Ml,Beverages,Flavoured Refreshments
Kurkure Masala Munch Namkeen Chips,5cf7e82a68a10a796d9799e8,5cf7e82a68a10a796d9799e9,50 Gms,Snacks & Frozen Food,Chips & Crisps
Spring Onion,5bd323493cd51519e93540e6,5d6e093f4fce012c1d0fe61f,1 Pc,Fresh Vegetables,"Potatoes, Onions, Tomatoes"
Bisleri Water- 5 Ltr,5eb56fc2262311270963f61b,5eb56fc2262311270963f61c,1 Botte,Bottled Water,Others
Cashewnuts,5d161a14fd74cb140bb99baa,5d6765204fce012c1d0c333a,100 Gms,Provisions,"Dry Fruits, Nuts & Seeds"
Golden Banana,5cdac13e8ebff75be21a828d,5e8d5ec74c6a7a53d231ed3b,12 Pcs,Fresh Fruits,"Banana, Guava, Sapota"
Amul Taaza Toned Milk,5d76270f4bf1844dbc4ecbde,5d76270f4bf1844dbc4ecbe1,200 Ml,Breakfast & Dairy,Milk
Arai Keerai,5d2c2b729e1975027f936d73,5d2c2b729e1975027f936d74,Whole Bunch,Fresh Herbs and Seasoning,Indian Herbs
Balaji Idli Dosa Batter,5c873097341ae429d831c571,5c873097341ae429d831c572,1 Kg,Instant Foods & Ready To Eat,Ready to Cook
Jersey Fresh Toned Milk,5be5929d37e1f76bb35baef5,5be5929d37e1f76bb35baef6,500 Ml,Breakfast & Dairy,Milk
7Up Nimbooz with Real Lemon Juice,5bd2cef973cdab7135874d64,5c310dd3870efa7d318adfcc,350 Ml,Beverages,Soft Drinks
Cabbage,5eaab2ef26231127095a1483,5eaab2ef26231127095a1484,1 Pc,Fresh Vegetables,"Cabbage, Cauliflower, Broccoli"
Kurkure Solid Masti Masala,5bdc71036cb2d102bff807af,5c518b6c8151211a7f00f3bf,90 Gms,Snacks & Frozen Food,Chips & Crisps
Schweppes Indian Tonic Water,5bda40247792aa60c412eaff,5bda40247792aa60c412eb00,300 Ml,Beverages,Flavoured Refreshments
Silver Coin Traditional Chakki Atta,5d54001247ddec28eccc055e,5d54001247ddec28eccc055f,5 Kgs,Provisions,Atta & Flour
Big Onions,5d2c2b719e1975027f936d12,5d2c2b719e1975027f936d14,500 Gms,Fresh Vegetables,"Potatoes, Onions, Tomatoes"
Protein Eggs,5c2c7e9efe678415dc9d558c,5c2c7e9efe678415dc9d558d,6 Pcs,Breakfast & Dairy,Egg
Gone Mad Sugar Cheese Crackers,5d27178b9e1975027f8ea95f,5d27178b9e1975027f8ea960,110 Gms,Snacks & Frozen Food,Biscuit & Cookies
Harvest Gold 100% Whole Wheat Bread,5bf85867269a0f1dd3c36cab,5bf85867269a0f1dd3c36cac,450 Gms,Breakfast & Dairy,Bread & Buns
Cadbury Dairy Milk Silk Bubbly Chocolate,5bc87ae10d298a283c2970b0,5bc87ae10d298a283c2970b2,50 Gms,Chocolates & Ice-Cream,Bar Chocolates
Everest Turmeric Powder,5bf7fb015f45681d3831e407,5c595d9b393bca21037f3317,100 Gms,Provisions,Masala & Spices
Garden Raita Boondi,5df087c1a0b6fd0220b6371d,5df087c1a0b6fd0220b6371e,160 Gms,Snacks & Frozen Food,Snacks
Sunfeast Yippee Noodles Magic Masala,5ced3d90497d855ddabdaa2c,5ced3d90497d855ddabdaa2f,60 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Lijjat Punjabi Masala Papad,5bd2cefa73cdab713587643b,5bd2cefa73cdab713587643c,250 Gms,Instant Foods & Ready To Eat,Ready to Cook
Modern Green Peas,5bda40247792aa60c412e8ac,5d7a2b0e1118d273be1db49a,200 Gms,Snacks & Frozen Food,Frozen Veggies & Snacks
Classic Regular,5c6ba1978fb99d101226ae67,5d0cb605c9e8386c3c508bde,Pack of 20,Paan,Others
Garlic,5bd323493cd51519e93540a4,5e21474f6d925b534690b5d2,250 Gms,Fresh Herbs and Seasoning,"Chilli, Lemon, Garlic and Ginger"
Lijjat Urad Papad,5c021de829a128442cdc335d,5c021de829a128442cdc335e,200 Gms,Instant Foods & Ready To Eat,Ready to Cook
Parle Krack Jack Biscuits,5cd2caf5721d094d9ee9cea8,5d7a2b421118d273be1eda31,75 Gms,Snacks & Frozen Food,Biscuit & Cookies
Fresh Karpuram Banana,5c28381bf7e98871f42dc16c,5c6a97528fb99d101222091a,500 Gms,Fresh Fruits,"Banana, Guava, Sapota"
Gowardhan Fresh and Thick Dahi,5bd2cefa73cdab7135875c93,5bd2cefa73cdab7135875c94,400 Gm,Breakfast & Dairy,Dairy
